ch1,ch2,ch3
0.017852783203125,0.020599365234375,0.0178070068359375
0.0164794921875,0.015106201171875,0.0136871337890625
0.0164794921875,0.015106201171875,0.0136871337890625
0.01373291015625,0.01922607421875,0.0136871337890625
0.012359619140625,0.02197265625,0.0123138427734375
0.010986328125,0.02197265625,0.00818634033203125
0.006866455078125,0.017852783203125,0.005451202392578125
0.0054931640625,0.0164794921875,0.005451202392578125
0.0,0.012359619140625,0.0013322830200195312
0.0,0.01373291015625,0.0013322830200195312
-0.001373291015625,0.01373291015625,-0.0014238357543945312
-0.00823974609375,0.004119873046875,-0.006900787353515625
-0.00823974609375,0.001373291015625,-0.004154205322265625
-0.00274658203125,0.00274658203125,-0.00554656982421875
0.001373291015625,0.0054931640625,-0.0028018951416015625
-0.004119873046875,0.0054931640625,-0.0055389404296875
-0.012359619140625,-0.00274658203125,-0.0137939453125
-0.00823974609375,-0.001373291015625,-0.012420654296875
-0.009613037109375,-0.001373291015625,-0.019287109375
-0.0164794921875,-0.010986328125,-0.0220489501953125
-0.015106201171875,-0.010986328125,-0.01654052734375
-0.015106201171875,-0.010986328125,-0.020660400390625
-0.017852783203125,-0.012359619140625,-0.0220184326171875
-0.015106201171875,-0.012359619140625,-0.0220184326171875
-0.015106201171875,-0.012359619140625,-0.017913818359375
-0.028839111328125,-0.02471923828125,-0.0247650146484375
-0.023345947265625,-0.01373291015625,-0.01788330078125
-0.017852783203125,-0.01373291015625,-0.0096435546875
-0.017852783203125,-0.02197265625,-0.011016845703125
-0.017852783203125,-0.015106201171875,-0.00827789306640625
-0.0164794921875,-0.012359619140625,-0.00827789306640625
-0.017852783203125,-0.015106201171875,-0.0123748779296875
-0.017852783203125,-0.0164794921875,-0.0123748779296875
-0.017852783203125,-0.017852783203125,-0.01514434814453125
-0.017852783203125,-0.015106201171875,-0.0124053955078125
-0.015106201171875,-0.010986328125,-0.00826263427734375
-0.009613037109375,-0.00823974609375,-0.00553131103515625
-0.00823974609375,-0.001373291015625,-0.006908416748046875
-0.00823974609375,-0.001373291015625,-0.00554656982421875
-0.001373291015625,0.0054931640625,-0.00555419921875
0.0,0.0054931640625,-0.00554656982421875
0.001373291015625,0.004119873046875,-0.004161834716796875
0.001373291015625,0.004119873046875,-0.00556182861328125
0.001373291015625,0.004119873046875,-0.009674072265625
-0.00274658203125,0.004119873046875,-0.01103973388671875
-0.006866455078125,0.001373291015625,-0.0137939453125
0.004119873046875,0.009613037109375,-0.004192352294921875
0.0054931640625,0.01373291015625,-0.0028076171875
0.009613037109375,0.015106201171875,0.00545501708984375
0.006866455078125,0.015106201171875,-6.967782974243164e-05
0.0054931640625,0.012359619140625,0.00131988525390625
-0.0054931640625,0.009613037109375,-0.004150390625
0.0,0.009613037109375,0.00270843505859375
-0.001373291015625,0.0054931640625,0.004077911376953125
-0.006866455078125,-0.001373291015625,-0.00829315185546875
-0.006866455078125,-0.001373291015625,-0.008270263671875
-0.00274658203125,-0.001373291015625,-0.00554656982421875
-0.010986328125,-0.0054931640625,-0.00689697265625
-0.006866455078125,-0.00274658203125,-0.005535125732421875
0.004119873046875,0.004119873046875,0.0040740966796875
-0.0054931640625,-0.0054931640625,-0.0014085769653320312
-0.0054931640625,-0.010986328125,-0.0014276504516601562
0.00274658203125,0.00274658203125,0.006824493408203125
-0.00274658203125,0.001373291015625,-0.00554656982421875
-0.00274658203125,0.0,-0.009674072265625
0.0054931640625,0.004119873046875,-0.002826690673828125
0.00823974609375,0.010986328125,-0.002826690673828125
0.006866455078125,0.012359619140625,-0.0028133392333984375
0.006866455078125,0.012359619140625,-0.00418853759765625
0.0054931640625,0.00823974609375,-0.0069427490234375
0.0054931640625,0.004119873046875,-0.0069427490234375
0.004119873046875,0.0,-0.004177093505859375
0.004119873046875,-0.001373291015625,-5.698204040527344e-05
0.00274658203125,-0.00274658203125,-0.001430511474609375
-0.006866455078125,-0.006866455078125,-0.005535125732421875
-0.006866455078125,-0.012359619140625,-0.0069122314453125
-0.009613037109375,-0.0164794921875,-0.0096588134765625
-0.010986328125,-0.0164794921875,-0.00690460205078125
-0.006866455078125,-0.01373291015625,-0.00276947021484375
0.0,-0.009613037109375,0.00821685791015625
0.0,-0.006866455078125,0.0109710693359375
0.001373291015625,-0.004119873046875,0.002716064453125
0.0054931640625,0.004119873046875,0.00821685791015625
0.010986328125,0.009613037109375,0.016448974609375
0.01373291015625,0.012359619140625,0.0219573974609375
0.017852783203125,0.01373291015625,0.0205535888671875
0.0164794921875,0.010986328125,0.01369476318359375
0.012359619140625,0.010986328125,0.01369476318359375
0.01373291015625,0.017852783203125,0.0150604248046875
0.012359619140625,0.012359619140625,0.0109405517578125
0.006866455078125,0.012359619140625,0.00957489013671875
0.00823974609375,0.01373291015625,0.00820159912109375
0.009613037109375,0.0164794921875,0.0081939697265625
0.009613037109375,0.0164794921875,0.00543975830078125
0.012359619140625,0.03021240234375,0.01369476318359375
0.015106201171875,0.03021240234375,0.0191802978515625
0.010986328125,0.01373291015625,0.01507568359375
0.010986328125,0.01373291015625,0.0081939697265625
0.009613037109375,0.0164794921875,0.00820159912109375
0.004119873046875,0.009613037109375,0.00820159912109375
0.0054931640625,0.01373291015625,0.00958251953125
0.0054931640625,0.01373291015625,0.006832122802734375
0.004119873046875,0.009613037109375,0.00958251953125
0.001373291015625,0.006866455078125,0.00821685791015625
0.0,0.00274658203125,0.006839752197265625
-0.00274658203125,0.001373291015625,0.005474090576171875
-0.00274658203125,-0.001373291015625,0.005474090576171875
-0.00274658203125,-0.004119873046875,0.002716064453125
-0.001373291015625,-0.00823974609375,0.0026988983154296875
-0.00274658203125,-0.00823974609375,0.0026988983154296875
-0.00274658203125,-0.010986328125,-0.004154205322265625
0.0,-0.01373291015625,-0.001415252685546875
-0.00274658203125,-0.015106201171875,-0.00691986083984375
-0.00274658203125,-0.015106201171875,-0.00691986083984375
0.0054931640625,-0.01373291015625,0.0013294219970703125
0.0054931640625,-0.012359619140625,0.005451202392578125
0.0054931640625,-0.01373291015625,0.00408172607421875
0.00823974609375,-0.01373291015625,0.0040740966796875
0.012359619140625,-0.010986328125,0.00818634033203125
0.0164794921875,-0.009613037109375,0.0136871337890625
0.0164794921875,-0.009613037109375,0.009552001953125
0.0164794921875,-0.012359619140625,0.009552001953125
0.01922607421875,-0.012359619140625,0.009552001953125
0.028839111328125,-0.006866455078125,0.01366424560546875
0.028839111328125,-0.006866455078125,0.020538330078125
0.031585693359375,-0.00274658203125,0.01641845703125
0.02471923828125,-0.00274658203125,0.01641845703125
0.039825439453125,0.006866455078125,0.0218963623046875
0.039825439453125,0.0054931640625,0.0246429443359375
0.04669189453125,0.009613037109375,0.032867431640625
0.053558349609375,0.026092529296875,0.03424072265625
0.054931640625,0.020599365234375,0.03564453125
0.056304931640625,0.02471923828125,0.0411376953125
0.07281494140625,0.045318603515625,0.05487060546875
0.06866455078125,0.0439453125,0.05072021484375
0.0755615234375,0.05218505859375,0.053466796875
0.0810546875,0.0645751953125,0.06170654296875
0.07830810546875,0.06866455078125,0.05621337890625
0.0823974609375,0.0755615234375,0.0589599609375
0.08380126953125,0.076904296875,0.06585693359375
0.0865478515625,0.08514404296875,0.0699462890625
0.0933837890625,0.09478759765625,0.07135009765625
0.0933837890625,0.10028076171875,0.07269287109375
0.087890625,0.10302734375,0.0631103515625
0.0865478515625,0.098876953125,0.06170654296875
0.0810546875,0.10162353515625,0.057586669921875
0.08380126953125,0.1043701171875,0.06585693359375
0.08380126953125,0.10162353515625,0.06719970703125
0.0755615234375,0.098876953125,0.06585693359375
0.070068359375,0.098876953125,0.061767578125
0.070068359375,0.09478759765625,0.053497314453125
0.056304931640625,0.08380126953125,0.045257568359375
0.0494384765625,0.08380126953125,0.039764404296875
0.045318603515625,0.0823974609375,0.043914794921875
0.0439453125,0.0755615234375,0.041168212890625
0.03570556640625,0.07281494140625,0.034271240234375
0.026092529296875,0.06732177734375,0.031524658203125
0.026092529296875,0.0604248046875,0.02880859375
0.01922607421875,0.0604248046875,0.0274200439453125
0.009613037109375,0.053558349609375,0.01507568359375
0.0054931640625,0.048065185546875,0.006824493408203125
0.00274658203125,0.0439453125,0.0013418197631835938
-0.001373291015625,0.039825439453125,-3.165006637573242e-05
-0.006866455078125,0.037078857421875,-0.005535125732421875
-0.01373291015625,0.023345947265625,-0.00690460205078125
-0.01373291015625,0.023345947265625,-0.01102447509765625
-0.01373291015625,0.0274658203125,-0.01102447509765625
-0.03570556640625,0.004119873046875,-0.0275115966796875
-0.031585693359375,-0.0054931640625,-0.026123046875
-0.03021240234375,-0.0054931640625,-0.01511383056640625
-0.042572021484375,-0.01373291015625,-0.0274810791015625
-0.045318603515625,-0.028839111328125,-0.032989501953125
-0.0604248046875,-0.03570556640625,-0.041229248046875
-0.06866455078125,-0.045318603515625,-0.0494384765625
-0.0714111328125,-0.056304931640625,-0.0535888671875
-0.076904296875,-0.061798095703125,-0.05767822265625
-0.08380126953125,-0.07281494140625,-0.0645751953125
-0.08380126953125,-0.07830810546875,-0.061798095703125
-0.0810546875,-0.07965087890625,-0.061798095703125
-0.08514404296875,-0.07965087890625,-0.06597900390625
-0.0823974609375,-0.08380126953125,-0.061798095703125
-0.0810546875,-0.08380126953125,-0.06182861328125
-0.0810546875,-0.0810546875,-0.06591796875
-0.07965087890625,-0.0810546875,-0.06732177734375
-0.076904296875,-0.07965087890625,-0.060455322265625
-0.07415771484375,-0.076904296875,-0.060455322265625
-0.07281494140625,-0.0755615234375,-0.063232421875
-0.0714111328125,-0.070068359375,-0.06182861328125
-0.06317138671875,-0.06591796875,-0.052215576171875
-0.06591796875,-0.0645751953125,-0.0535888671875
-0.061798095703125,-0.061798095703125,-0.0535888671875
-0.061798095703125,-0.0604248046875,-0.054962158203125
-0.0604248046875,-0.0604248046875,-0.059112548828125
-0.056304931640625,-0.054931640625,-0.043975830078125
-0.048065185546875,-0.05218505859375,-0.0426025390625
-0.050811767578125,-0.053558349609375,-0.04949951171875
-0.0439453125,-0.05218505859375,-0.04400634765625
-0.042572021484375,-0.05218505859375,-0.04400634765625
-0.04119873046875,-0.050811767578125,-0.03436279296875
-0.0384521484375,-0.04669189453125,-0.0316162109375
-0.0384521484375,-0.04669189453125,-0.032989501953125
-0.03570556640625,-0.042572021484375,-0.034393310546875
-0.0384521484375,-0.056304931640625,-0.037139892578125
-0.0384521484375,-0.053558349609375,-0.03851318359375
-0.03021240234375,-0.04119873046875,-0.0288848876953125
-0.031585693359375,-0.04119873046875,-0.0288848876953125
-0.0274658203125,-0.04119873046875,-0.0247650146484375
-0.0164794921875,-0.02471923828125,-0.01514434814453125
-0.0164794921875,-0.023345947265625,-0.023406982421875
-0.0164794921875,-0.020599365234375,-0.020660400390625
-0.012359619140625,-0.020599365234375,-0.0192718505859375
-0.00823974609375,-0.01922607421875,-0.01241302490234375
-0.006866455078125,-0.0164794921875,-0.00830078125
-0.00274658203125,-0.010986328125,-0.00830078125
-0.00823974609375,-0.01373291015625,-0.00827789306640625
0.0,-0.00823974609375,-0.004184722900390625
-0.001373291015625,-0.004119873046875,-0.004184722900390625
-0.001373291015625,-0.0054931640625,-0.00830078125
-0.001373291015625,-0.0054931640625,-0.00830078125
-0.00274658203125,-0.001373291015625,-0.006923675537109375
-0.00274658203125,-0.001373291015625,-0.006923675537109375
-0.006866455078125,-0.00823974609375,-0.00829315185546875
-0.006866455078125,-0.00823974609375,-0.0082855224609375
-0.006866455078125,-0.012359619140625,-0.001415252685546875
-0.009613037109375,-0.015106201171875,-0.0110321044921875
-0.0054931640625,-0.01373291015625,-0.0014238357543945312
0.001373291015625,-0.00823974609375,-0.0014238357543945312
0.0054931640625,-0.01373291015625,0.0178375244140625
0.0,-0.012359619140625,0.0123443603515625
-0.004119873046875,-0.012359619140625,0.0013418197631835938
-0.001373291015625,-0.00823974609375,0.0109710693359375
0.010986328125,-0.004119873046875,0.02056884765625
0.004119873046875,-0.006866455078125,-3.165006637573242e-05
0.004119873046875,-0.00823974609375,0.0027027130126953125
0.001373291015625,-0.00823974609375,-0.004177093505859375
0.00274658203125,-0.0054931640625,-0.0014276504516601562
0.010986328125,0.006866455078125,0.00543975830078125
0.009613037109375,0.004119873046875,0.0013132095336914062
0.0054931640625,-0.00274658203125,-0.00418853759765625
0.01373291015625,0.00823974609375,0.00542449951171875
0.01373291015625,0.00823974609375,0.005443572998046875
0.00823974609375,-0.004119873046875,-0.0014400482177734375
0.012359619140625,0.0,0.0012979507446289062
0.017852783203125,0.004119873046875,0.00542449951171875
0.026092529296875,0.009613037109375,0.01366424560546875
0.026092529296875,0.009613037109375,0.01366424560546875
0.020599365234375,0.012359619140625,0.00954437255859375
0.0274658203125,0.0164794921875,0.020538330078125
0.028839111328125,0.02197265625,0.0219268798828125
0.026092529296875,0.02197265625,0.0191802978515625
0.0274658203125,0.023345947265625,0.0191650390625
0.0274658203125,0.02471923828125,0.0191650390625
0.032958984375,0.03021240234375,0.020538330078125
0.03570556640625,0.03021240234375,0.02740478515625
0.034332275390625,0.028839111328125,0.0301666259765625
0.032958984375,0.037078857421875,0.0274200439453125
0.037078857421875,0.0384521484375,0.02740478515625
0.039825439453125,0.03570556640625,0.0273895263671875
0.034332275390625,0.03570556640625,0.026031494140625
0.039825439453125,0.053558349609375,0.035675048828125
0.037078857421875,0.05218505859375,0.028778076171875
0.032958984375,0.0494384765625,0.024658203125
0.034332275390625,0.05218505859375,0.026031494140625
0.034332275390625,0.050811767578125,0.026031494140625
0.02471923828125,0.04669189453125,0.01641845703125
0.02471923828125,0.042572021484375,0.01229095458984375
0.017852783203125,0.04669189453125,0.01230621337890625
0.02197265625,0.0439453125,0.027435302734375
0.02197265625,0.0384521484375,0.024688720703125
0.009613037109375,0.028839111328125,0.01506805419921875
0.006866455078125,0.02471923828125,0.00957489013671875
-0.004119873046875,0.01922607421875,0.005474090576171875
-0.017852783203125,0.00823974609375,-0.006885528564453125
-0.028839111328125,-0.01373291015625,-0.01511383056640625
-0.0274658203125,-0.020599365234375,-0.01511383056640625
-0.023345947265625,-0.017852783203125,-0.0068817138671875
-0.031585693359375,-0.023345947265625,-0.00960540771484375
-0.03570556640625,-0.0274658203125,-0.0206146240234375
-0.034332275390625,-0.02471923828125,-0.012359619140625
-0.034332275390625,-0.028839111328125,-0.012359619140625
-0.03570556640625,-0.034332275390625,-0.0178680419921875
-0.039825439453125,-0.034332275390625,-0.023345947265625
-0.042572021484375,-0.03570556640625,-0.02471923828125
-0.04119873046875,-0.03570556640625,-0.0247344970703125
-0.039825439453125,-0.034332275390625,-0.0247344970703125
-0.0384521484375,-0.031585693359375,-0.0274810791015625
-0.034332275390625,-0.028839111328125,-0.0219879150390625
-0.037078857421875,-0.034332275390625,-0.0219879150390625
-0.03570556640625,-0.028839111328125,-0.02337646484375
-0.034332275390625,-0.02471923828125,-0.024749755859375
-0.031585693359375,-0.017852783203125,-0.01512908935546875
-0.02471923828125,-0.017852783203125,-0.01512908935546875
-0.03021240234375,-0.020599365234375,-0.0247344970703125
-0.032958984375,-0.017852783203125,-0.0178680419921875
-0.037078857421875,-0.01922607421875,-0.0233612060546875
-0.04119873046875,-0.023345947265625,-0.0247344970703125
-0.0384521484375,-0.02197265625,-0.0206298828125
-0.02471923828125,-0.0164794921875,-0.01788330078125
-0.028839111328125,-0.023345947265625,-0.01788330078125
-0.028839111328125,-0.026092529296875,-0.009613037109375
-0.03021240234375,-0.023345947265625,-0.012359619140625
-0.02471923828125,-0.01922607421875,-0.0082550048828125
-0.02471923828125,-0.01922607421875,-0.0082550048828125
-0.032958984375,-0.03021240234375,-0.0192413330078125
-0.032958984375,-0.032958984375,-0.0206298828125
-0.0384521484375,-0.0384521484375,-0.0274810791015625
-0.0384521484375,-0.037078857421875,-0.030242919921875
-0.028839111328125,-0.02471923828125,-0.024749755859375
-0.028839111328125,-0.023345947265625,-0.0247650146484375
-0.045318603515625,-0.04119873046875,-0.037109375
-0.02471923828125,-0.034332275390625,-0.0220184326171875
-0.02471923828125,-0.0274658203125,-0.0247802734375
-0.02471923828125,-0.037078857421875,-0.0233917236328125
-0.017852783203125,-0.03021240234375,-0.020660400390625
-0.023345947265625,-0.031585693359375,-0.0302734375
-0.02197265625,-0.0384521484375,-0.0289154052734375
-0.01922607421875,-0.037078857421875,-0.0289154052734375
-0.017852783203125,-0.032958984375,-0.0289154052734375
-0.0164794921875,-0.032958984375,-0.03167724609375
-0.02197265625,-0.0384521484375,-0.0357666015625
-0.015106201171875,-0.037078857421875,-0.033050537109375
-0.0164794921875,-0.034332275390625,-0.026153564453125
-0.01922607421875,-0.034332275390625,-0.026153564453125
-0.01373291015625,-0.03021240234375,-0.020660400390625
-0.004119873046875,-0.028839111328125,-0.0138092041015625
-0.0054931640625,-0.0274658203125,-0.0179290771484375
-0.0054931640625,-0.026092529296875,-0.0179290771484375
-0.0054931640625,-0.0274658203125,-0.0193023681640625
-0.009613037109375,-0.02471923828125,-0.0247955322265625
-0.001373291015625,-0.015106201171875,-0.012451171875
0.006866455078125,-0.0054931640625,-0.0069427490234375
0.01373291015625,-0.004119873046875,0.00266265869140625
0.017852783203125,0.006866455078125,0.004047393798828125
0.017852783203125,0.009613037109375,0.004047393798828125
0.023345947265625,0.009613037109375,0.005405426025390625
0.012359619140625,0.009613037109375,-7.283687591552734e-05
0.006866455078125,0.0054931640625,-0.005565643310546875
0.012359619140625,0.0054931640625,0.001300811767578125
0.01373291015625,0.00823974609375,0.001300811767578125
0.010986328125,0.009613037109375,-6.014108657836914e-05
0.010986328125,0.009613037109375,0.006805419921875
0.0164794921875,0.006866455078125,0.01093292236328125
0.01922607421875,0.009613037109375,0.0150604248046875
0.02197265625,0.015106201171875,0.0205535888671875
0.0054931640625,-0.004119873046875,0.008209228515625
0.004119873046875,-0.0054931640625,0.00820159912109375
0.009613037109375,0.00274658203125,0.0150909423828125
0.009613037109375,-0.0054931640625,0.0192108154296875
0.010986328125,-0.006866455078125,0.0247039794921875
0.010986328125,-0.0054931640625,0.0247039794921875
0.0164794921875,0.0,0.0247039794921875
0.020599365234375,0.001373291015625,0.034332275390625
0.02197265625,0.0054931640625,0.034332275390625
0.023345947265625,0.00274658203125,0.034332275390625
0.023345947265625,0.004119873046875,0.032958984375
0.028839111328125,0.015106201171875,0.039825439453125
0.031585693359375,0.0164794921875,0.039825439453125
0.037078857421875,0.01922607421875,0.03704833984375
0.028839111328125,0.01373291015625,0.03564453125
0.028839111328125,0.015106201171875,0.032928466796875
0.031585693359375,0.020599365234375,0.032928466796875
0.039825439453125,0.023345947265625,0.038421630859375
0.048065185546875,0.037078857421875,0.043914794921875
0.056304931640625,0.039825439453125,0.049407958984375
0.054931640625,0.039825439453125,0.046630859375
0.05218505859375,0.042572021484375,0.046661376953125
0.05218505859375,0.04669189453125,0.046661376953125
0.05218505859375,0.042572021484375,0.045257568359375
0.05218505859375,0.0439453125,0.042510986328125
0.050811767578125,0.042572021484375,0.046661376953125
0.053558349609375,0.039825439453125,0.046661376953125
0.05767822265625,0.0439453125,0.046630859375
0.056304931640625,0.0439453125,0.04388427734375
0.056304931640625,0.05218505859375,0.042510986328125
0.06732177734375,0.056304931640625,0.049346923828125
0.0714111328125,0.06317138671875,0.053497314453125
0.07415771484375,0.06732177734375,0.053497314453125
0.07281494140625,0.06866455078125,0.058990478515625
0.0755615234375,0.076904296875,0.0589599609375
0.07965087890625,0.08514404296875,0.0589599609375
0.076904296875,0.07830810546875,0.054840087890625
0.0810546875,0.08380126953125,0.061737060546875
0.09063720703125,0.09478759765625,0.07269287109375
0.08929443359375,0.10028076171875,0.0699462890625
0.09613037109375,0.10577392578125,0.07958984375
0.09613037109375,0.10986328125,0.07958984375
0.092041015625,0.10577392578125,0.07269287109375
0.087890625,0.10302734375,0.07135009765625
0.087890625,0.1043701171875,0.06719970703125
0.0823974609375,0.10028076171875,0.06719970703125
0.07830810546875,0.10028076171875,0.07000732421875
0.0823974609375,0.10162353515625,0.07275390625
0.0823974609375,0.10162353515625,0.07275390625
0.07415771484375,0.0933837890625,0.0672607421875
0.07415771484375,0.0933837890625,0.07000732421875
0.06732177734375,0.092041015625,0.0672607421875
0.06317138671875,0.0865478515625,0.06317138671875
0.056304931640625,0.0810546875,0.057647705078125
0.053558349609375,0.0755615234375,0.049407958984375
0.050811767578125,0.06866455078125,0.045257568359375
0.039825439453125,0.053558349609375,0.0452880859375
0.039825439453125,0.056304931640625,0.0452880859375
0.03570556640625,0.056304931640625,0.046661376953125
0.03021240234375,0.05218505859375,0.032928466796875
0.023345947265625,0.0439453125,0.02606201171875
0.01373291015625,0.032958984375,0.02471923828125
0.010986328125,0.03021240234375,0.017822265625
0.010986328125,0.0274658203125,0.0205841064453125
0.00274658203125,0.01373291015625,0.008209228515625
-0.015106201171875,0.009613037109375,-0.0096435546875
-0.012359619140625,0.00823974609375,-0.0096435546875
-0.020599365234375,0.004119873046875,-0.0178985595703125
-0.02197265625,-0.00274658203125,-0.0206451416015625
-0.02197265625,0.001373291015625,-0.0233917236328125
-0.020599365234375,0.00274658203125,-0.0206451416015625
-0.028839111328125,-0.012359619140625,-0.034393310546875
-0.032958984375,-0.02197265625,-0.0275115966796875
-0.03570556640625,-0.01922607421875,-0.0302581787109375
-0.039825439453125,-0.026092529296875,-0.038482666015625
-0.048065185546875,-0.03570556640625,-0.03436279296875
-0.048065185546875,-0.03570556640625,-0.03436279296875
-0.042572021484375,-0.04119873046875,-0.03436279296875
-0.045318603515625,-0.04119873046875,-0.0316162109375
-0.054931640625,-0.042572021484375,-0.049468994140625
-0.039825439453125,-0.0384521484375,-0.03436279296875
-0.032958984375,-0.0274658203125,-0.02337646484375
-0.034332275390625,-0.0274658203125,-0.027496337890625
-0.034332275390625,-0.0274658203125,-0.031646728515625
-0.03570556640625,-0.028839111328125,-0.026123046875
-0.032958984375,-0.023345947265625,-0.026123046875
-0.034332275390625,-0.020599365234375,-0.026123046875
-0.034332275390625,-0.02197265625,-0.0302581787109375
-0.039825439453125,-0.0274658203125,-0.037109375
-0.034332275390625,-0.02471923828125,-0.034393310546875
-0.037078857421875,-0.026092529296875,-0.032989501953125
-0.037078857421875,-0.02471923828125,-0.037139892578125
-0.03570556640625,-0.02197265625,-0.0357666015625
-0.03570556640625,-0.017852783203125,-0.034393310546875
-0.037078857421875,-0.017852783203125,-0.0357666015625
-0.037078857421875,-0.023345947265625,-0.034393310546875
-0.0439453125,-0.0274658203125,-0.037109375
-0.0494384765625,-0.0384521484375,-0.048126220703125
-0.0494384765625,-0.042572021484375,-0.041229248046875
-0.045318603515625,-0.037078857421875,-0.04534912109375
-0.0494384765625,-0.042572021484375,-0.04534912109375
-0.0494384765625,-0.045318603515625,-0.035736083984375
-0.054931640625,-0.045318603515625,-0.0426025390625
-0.054931640625,-0.045318603515625,-0.04534912109375
-0.05218505859375,-0.04669189453125,-0.04534912109375
-0.05218505859375,-0.045318603515625,-0.04534912109375
-0.050811767578125,-0.048065185546875,-0.046722412109375
-0.06317138671875,-0.06591796875,-0.049468994140625
-0.053558349609375,-0.056304931640625,-0.043975830078125
-0.048065185546875,-0.050811767578125,-0.03985595703125
-0.059051513671875,-0.059051513671875,-0.048095703125
-0.04669189453125,-0.04669189453125,-0.037109375
-0.04119873046875,-0.0439453125,-0.02886962890625
-0.03570556640625,-0.0384521484375,-0.0288848876953125
-0.042572021484375,-0.04119873046875,-0.035736083984375
-0.0384521484375,-0.0384521484375,-0.035736083984375
-0.032958984375,-0.034332275390625,-0.0288848876953125
-0.034332275390625,-0.032958984375,-0.0288848876953125
-0.034332275390625,-0.0384521484375,-0.0302581787109375
-0.034332275390625,-0.0384521484375,-0.0302581787109375
-0.03021240234375,-0.037078857421875,-0.0275115966796875
-0.0384521484375,-0.04119873046875,-0.037109375
-0.0439453125,-0.045318603515625,-0.041229248046875
-0.039825439453125,-0.0439453125,-0.041229248046875
-0.039825439453125,-0.042572021484375,-0.0316162109375
-0.042572021484375,-0.048065185546875,-0.032989501953125
-0.04119873046875,-0.05218505859375,-0.032989501953125
-0.04119873046875,-0.050811767578125,-0.037109375
-0.0439453125,-0.045318603515625,-0.038482666015625
-0.042572021484375,-0.04669189453125,-0.03302001953125
-0.03570556640625,-0.042572021484375,-0.03302001953125
-0.03570556640625,-0.042572021484375,-0.0288848876953125
-0.031585693359375,-0.042572021484375,-0.0247650146484375
-0.02197265625,-0.0274658203125,-0.0178985595703125
-0.01922607421875,-0.02471923828125,-0.0220184326171875
-0.01922607421875,-0.020599365234375,-0.02203369140625
-0.0274658203125,-0.028839111328125,-0.0302734375
-0.0274658203125,-0.028839111328125,-0.0302581787109375
-0.02197265625,-0.02471923828125,-0.0247802734375
-0.02197265625,-0.02471923828125,-0.0220184326171875
-0.0164794921875,-0.01922607421875,-0.01239776611328125
-0.010986328125,-0.012359619140625,-0.0110321044921875
-0.0164794921875,-0.01922607421875,-0.01654052734375
-0.0164794921875,-0.020599365234375,-0.01377105712890625
-0.00823974609375,-0.010986328125,-0.00554656982421875
-0.010986328125,-0.01922607421875,-0.00966644287109375
-0.00274658203125,-0.015106201171875,-0.004169464111328125
-0.00274658203125,-0.015106201171875,0.0013418197631835938
-0.00274658203125,-0.0164794921875,0.0013418197631835938
-0.00274658203125,-0.0164794921875,0.0027179718017578125
0.0,-0.015106201171875,0.008209228515625
0.0054931640625,-0.010986328125,0.00959014892578125
0.00823974609375,-0.006866455078125,0.010955810546875
0.009613037109375,-0.00274658203125,0.0123291015625
0.01373291015625,-0.001373291015625,0.0247039794921875
0.0164794921875,-0.001373291015625,0.0233001708984375
0.02197265625,0.001373291015625,0.0233001708984375
0.01922607421875,0.001373291015625,0.0233154296875
0.020599365234375,0.001373291015625,0.0233154296875
0.020599365234375,0.004119873046875,0.0205535888671875
0.026092529296875,0.0054931640625,0.0205535888671875
0.0274658203125,0.00274658203125,0.020538330078125
0.03570556640625,0.012359619140625,0.0273895263671875
0.0384521484375,0.0164794921875,0.0287933349609375
0.039825439453125,0.017852783203125,0.02740478515625
0.042572021484375,0.028839111328125,0.03289794921875
0.045318603515625,0.032958984375,0.034271240234375
0.056304931640625,0.034332275390625,0.0411376953125
0.05767822265625,0.032958984375,0.03839111328125
0.04669189453125,0.031585693359375,0.03564453125
0.0494384765625,0.032958984375,0.031494140625
0.0494384765625,0.03570556640625,0.02874755859375
0.0494384765625,0.032958984375,0.030120849609375
0.045318603515625,0.03021240234375,0.030120849609375
0.050811767578125,0.034332275390625,0.030120849609375
0.0604248046875,0.04119873046875,0.041107177734375
0.06317138671875,0.0494384765625,0.04522705078125
0.059051513671875,0.034332275390625,0.042510986328125
0.059051513671875,0.032958984375,0.038360595703125
0.0645751953125,0.0494384765625,0.04388427734375
0.070068359375,0.045318603515625,0.049346923828125
0.0714111328125,0.053558349609375,0.049346923828125
0.0755615234375,0.059051513671875,0.053497314453125
0.07281494140625,0.056304931640625,0.049346923828125
0.0714111328125,0.059051513671875,0.04248046875
0.0714111328125,0.061798095703125,0.0479736328125
0.07281494140625,0.06591796875,0.0479736328125
0.06866455078125,0.06732177734375,0.04522705078125
0.06317138671875,0.0645751953125,0.03973388671875
0.053558349609375,0.0604248046875,0.030120849609375
0.05767822265625,0.0604248046875,0.032867431640625
0.053558349609375,0.056304931640625,0.030120849609375
0.04669189453125,0.053558349609375,0.0260009765625
0.04119873046875,0.050811767578125,0.0246429443359375
0.0384521484375,0.04669189453125,0.0246429443359375
0.0384521484375,0.04119873046875,0.02191162109375
0.0274658203125,0.032958984375,0.0191802978515625
0.03021240234375,0.034332275390625,0.0260467529296875
0.02471923828125,0.03021240234375,0.0260772705078125
0.01922607421875,0.023345947265625,0.017822265625
0.015106201171875,0.02197265625,0.017822265625
0.006866455078125,0.015106201171875,0.00820159912109375
